,filename,objectID,name,xmin,ymin,xmax,ymax
3700,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001490.jpg,object_00,D20,79,300,392,511
3701,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001491.jpg,object_00,Repair,1,1,211,15
3702,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001491.jpg,object_01,D00,1,15,164,511
3703,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001491.jpg,object_02,D10,135,167,356,197
3704,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001491.jpg,object_03,D00,360,181,430,355
3705,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001492.jpg,object_00,D00,201,1,212,121
3706,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001492.jpg,object_01,D00,168,115,201,512
3707,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001493.jpg,object_00,D10,1,277,512,326
3708,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001493.jpg,object_01,D00,324,331,357,443
3709,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001493.jpg,object_02,D00,307,435,406,499
3710,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001493.jpg,object_03,D00,1,10,91,178
3711,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001494.jpg,object_00,D00,1,233,153,319
3712,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001494.jpg,object_01,D10,1,359,511,432
3713,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001494.jpg,object_02,D10,352,308,489,337
3714,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001495.jpg,object_00,D10,149,313,512,357
3715,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001496.jpg,object_00,D10,133,142,349,175
3716,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001496.jpg,object_01,D00,10,7,175,511
3717,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001496.jpg,object_02,D00,352,156,417,307
3718,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001496.jpg,object_03,Repair,19,1,212,11
3719,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001497.jpg,object_00,D00,233,147,258,263
3720,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001497.jpg,object_01,D00,115,254,169,350
3721,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001497.jpg,object_02,Repair,1,361,161,509
3722,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001498.jpg,object_00,D00,1,24,97,302
3723,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001498.jpg,object_01,D20,120,164,512,511
3724,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001499.jpg,object_00,D00,191,102,264,511
3725,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001499.jpg,object_01,D00,106,1,124,81
3726,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001499.jpg,object_02,D10,125,81,207,99
3727,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001500.jpg,object_00,D00,4,117,512,291
3728,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001501.jpg,object_00,D00,205,1,248,512
3729,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001502.jpg,object_00,D00,270,75,377,456
3730,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001503.jpg,object_00,D10,1,323,413,368
3731,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001504.jpg,object_00,D10,219,346,512,394
3732,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001504.jpg,object_01,D00,29,378,219,511
3733,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001504.jpg,object_02,D00,191,1,236,509
3734,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001505.jpg,object_00,D10,136,316,512,378
3735,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001506.jpg,object_00,Repair,213,38,265,91
3736,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001506.jpg,object_01,Repair,259,1,357,127
3737,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001506.jpg,object_02,D00,182,260,197,355
3738,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001506.jpg,object_03,D20,150,158,297,260
3739,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001507.jpg,object_00,D10,1,201,510,297
3740,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001507.jpg,object_01,D10,115,6,309,23
3741,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001508.jpg,object_00,D40,208,228,250,330
3742,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001509.jpg,object_00,D10,1,291,512,389
3743,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001510.jpg,object_00,D20,1,109,460,379
3744,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001510.jpg,object_01,D20,123,8,299,109
3745,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001511.jpg,object_00,D00,202,156,227,195
3746,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001511.jpg,object_01,D00,231,118,259,277
3747,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001511.jpg,object_02,D00,195,107,226,155
3748,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001511.jpg,object_03,D10,1,70,128,91
3749,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001511.jpg,object_04,D10,290,38,339,55
3750,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001511.jpg,object_05,D00,201,1,207,24
3751,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001511.jpg,object_06,Repair,127,25,289,118
3752,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001512.jpg,object_00,D00,207,315,236,384
3753,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001512.jpg,object_01,D00,213,430,259,512
3754,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001512.jpg,object_02,D00,267,361,328,465
3755,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001512.jpg,object_03,D00,252,47,312,315
3756,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001512.jpg,object_04,D00,60,154,94,223
3757,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001513.jpg,object_00,Repair,35,279,339,512
3758,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001513.jpg,object_01,D10,1,455,49,463
3759,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001513.jpg,object_02,Repair,7,1,135,67
3760,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001513.jpg,object_03,Repair,1,6,59,43
3761,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001513.jpg,object_04,D00,89,165,115,243
3762,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001514.jpg,object_00,D20,1,88,257,326
3763,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001514.jpg,object_01,D00,256,3,512,92
3764,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001514.jpg,object_02,D20,214,390,512,511
3765,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001515.jpg,object_00,D00,209,1,260,512
3766,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001516.jpg,object_00,D40,143,241,235,510
3767,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001517.jpg,object_00,D00,213,1,259,512
3768,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001518.jpg,object_00,D10,156,165,512,216
3769,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001518.jpg,object_01,D00,243,2,422,119
3770,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001519.jpg,object_00,D00,85,188,277,349
3771,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001519.jpg,object_01,D10,280,351,509,395
3772,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001519.jpg,object_02,D00,39,1,67,131
3773,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001519.jpg,object_03,D00,68,91,122,112
3774,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001519.jpg,object_04,D00,122,143,164,187
3775,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001519.jpg,object_05,D00,163,190,171,261
3776,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001520.jpg,object_00,D00,314,289,439,501
3777,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001520.jpg,object_01,D00,267,118,312,285
3778,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001520.jpg,object_02,D00,287,63,331,118
3779,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001520.jpg,object_03,D40,364,155,455,253
3780,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001520.jpg,object_04,D00,101,209,144,507
3781,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001520.jpg,object_05,D20,292,24,313,53
3782,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001521.jpg,object_00,Repair,53,1,143,25
3783,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001521.jpg,object_01,Repair,29,1,74,7
3784,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001521.jpg,object_02,Repair,116,168,345,344
3785,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001521.jpg,object_03,D10,244,391,348,406
3786,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001521.jpg,object_04,D40,232,345,251,388
3787,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001521.jpg,object_05,D00,219,407,243,512
3788,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001521.jpg,object_06,D10,13,233,139,255
3789,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001521.jpg,object_07,D00,144,94,159,142
3790,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001522.jpg,object_00,D00,209,1,243,500
3791,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001523.jpg,object_00,D10,1,276,507,337
3792,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001523.jpg,object_01,D00,235,434,339,500
3793,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001524.jpg,object_00,D00,166,166,200,509
3794,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001525.jpg,object_00,D10,34,32,219,50
3795,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001525.jpg,object_01,D00,109,51,167,377
3796,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001525.jpg,object_02,D00,101,401,270,510
3797,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001526.jpg,object_00,D00,347,114,507,200
3798,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001526.jpg,object_01,D00,71,122,211,510
3799,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001526.jpg,object_02,D00,34,188,105,321
3800,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001527.jpg,object_00,D00,463,344,509,425
3801,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001527.jpg,object_01,D00,349,115,507,211
3802,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001527.jpg,object_02,D00,73,123,208,507
3803,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001527.jpg,object_03,D00,42,181,105,301
3804,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001528.jpg,object_00,D20,290,259,457,505
3805,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001528.jpg,object_01,D20,1,255,196,511
3806,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001529.jpg,object_00,D00,74,1,193,512
3807,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001530.jpg,object_00,D10,1,254,509,301
3808,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001530.jpg,object_01,D10,359,205,495,231
3809,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001530.jpg,object_02,D10,1,22,150,37
3810,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001530.jpg,object_03,D00,33,2,62,63
3811,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001531.jpg,object_00,D20,1,209,512,385
3812,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001531.jpg,object_01,D10,448,55,512,68
3813,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001531.jpg,object_02,D00,394,1,443,59
3814,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_00,D00,90,37,109,77
3815,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_01,D00,100,85,154,136
3816,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_02,D10,159,135,304,155
3817,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_03,Repair,288,93,470,194
3818,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_04,D40,395,190,414,213
3819,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_05,D10,413,203,483,224
3820,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_06,D00,408,223,453,327
3821,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_07,D10,120,311,443,335
3822,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_08,D40,394,329,425,377
3823,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_09,D40,271,386,295,431
3824,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_10,D20,258,340,442,512
3825,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_11,D10,380,481,491,512
3826,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_12,D00,107,344,145,473
3827,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_13,D10,1,381,105,411
3828,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001532.jpg,object_14,D00,264,53,272,81
3829,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001533.jpg,object_00,Repair,1,28,512,320
3830,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001534.jpg,object_00,D00,10,125,167,348
3831,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001535.jpg,object_00,D40,153,140,179,168
3832,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001535.jpg,object_01,Repair,1,313,386,510
3833,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001536.jpg,object_00,D00,235,194,307,512
3834,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001536.jpg,object_01,D00,314,159,377,268
3835,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001536.jpg,object_02,D00,369,83,448,214
3836,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001537.jpg,object_00,D20,206,151,512,241
3837,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001537.jpg,object_01,D40,186,164,201,179
3838,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001537.jpg,object_02,D20,189,74,283,121
3839,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001537.jpg,object_03,D00,1,255,72,476
3840,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001537.jpg,object_04,Repair,1,36,194,249
3841,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001538.jpg,object_00,D10,83,310,512,372
3842,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001539.jpg,object_00,D10,1,267,512,318
3843,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001539.jpg,object_01,D00,113,316,131,424
3844,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001539.jpg,object_02,D00,71,393,187,474
3845,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001540.jpg,object_00,D00,107,19,341,147
3846,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001540.jpg,object_01,D10,41,219,512,285
3847,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001541.jpg,object_00,D10,140,43,286,65
3848,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001541.jpg,object_01,D20,1,249,512,512
3849,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001542.jpg,object_00,D00,167,1,209,511
3850,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001543.jpg,object_00,D10,165,344,277,367
3851,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001543.jpg,object_01,D10,30,298,155,323
3852,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001543.jpg,object_02,D10,1,281,44,300
3853,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001544.jpg,object_00,D00,188,45,281,511
3854,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001545.jpg,object_00,D00,198,1,291,297
3855,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001545.jpg,object_01,D00,234,425,278,511
3856,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001546.jpg,object_00,D20,362,253,512,369
3857,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001546.jpg,object_01,D40,344,290,362,313
3858,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001546.jpg,object_02,D20,313,148,431,212
3859,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001546.jpg,object_03,D00,247,445,269,512
3860,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001546.jpg,object_04,Repair,1,93,364,445
3861,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001547.jpg,object_00,D00,276,102,426,512
3862,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001548.jpg,object_00,D10,1,259,122,284
3863,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001548.jpg,object_01,D10,143,227,323,260
3864,D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001548.jpg,object_02,D00,226,265,259,512
