filename,objectID,name,xmin,ymin,xmax,ymax
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001715.jpg,object_00,D00,214,167,321,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001715.jpg,object_01,D00,218,7,302,63
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001715.jpg,object_02,D00,59,163,118,502
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001715.jpg,object_03,D00,63,99,114,157
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001715.jpg,object_04,D00,207,2,222,165
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001716.jpg,object_00,D00,407,93,419,128
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001716.jpg,object_01,D00,432,19,511,85
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001716.jpg,object_02,D10,257,231,509,287
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001716.jpg,object_03,D00,310,222,324,260
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001716.jpg,object_04,D10,94,304,221,322
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001717.jpg,object_00,D00,166,1,203,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001718.jpg,object_00,D00,225,236,244,475
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001718.jpg,object_01,D10,2,247,343,328
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001719.jpg,object_00,D10,1,210,512,261
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001720.jpg,object_00,D00,280,1,322,193
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001721.jpg,object_00,D00,22,1,187,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001722.jpg,object_00,D00,377,129,508,206
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001722.jpg,object_01,D00,204,164,231,233
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001722.jpg,object_02,D00,1,302,55,429
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001722.jpg,object_03,D00,179,263,212,507
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001723.jpg,object_00,Repair,1,35,512,375
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001724.jpg,object_00,D10,34,187,202,216
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001724.jpg,object_01,D00,203,78,348,478
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001724.jpg,object_02,D20,195,1,291,74
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001725.jpg,object_00,D20,1,174,478,458
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001726.jpg,object_00,D40,194,274,247,436
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001727.jpg,object_00,D20,90,277,382,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001728.jpg,object_00,D00,199,1,239,506
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001729.jpg,object_00,D10,78,311,512,342
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001729.jpg,object_01,D10,11,50,436,74
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001730.jpg,object_00,D00,271,157,422,507
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001730.jpg,object_01,D00,9,131,198,493
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001730.jpg,object_02,D00,344,115,499,195
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001731.jpg,object_00,D00,38,65,155,493
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001731.jpg,object_01,D00,183,20,218,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001731.jpg,object_02,D00,255,11,348,72
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001732.jpg,object_00,D00,218,15,325,336
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001732.jpg,object_01,D00,165,1,306,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001733.jpg,object_00,D20,1,47,497,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001734.jpg,object_00,D00,64,208,257,286
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001734.jpg,object_01,D10,2,344,512,386
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001735.jpg,object_00,Repair,1,16,469,313
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001735.jpg,object_01,D20,403,80,507,133
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001735.jpg,object_02,D20,455,182,512,230
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001735.jpg,object_03,D40,438,194,456,217
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001735.jpg,object_04,D00,370,313,431,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001736.jpg,object_00,D10,1,269,512,368
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001737.jpg,object_00,Repair,134,21,196,59
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001737.jpg,object_01,Repair,173,1,266,93
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001737.jpg,object_02,D00,46,175,98,298
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001737.jpg,object_03,D00,125,397,146,510
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001737.jpg,object_04,D00,360,236,388,327
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001737.jpg,object_05,Repair,431,385,511,510
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001738.jpg,object_00,D00,400,141,511,225
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001738.jpg,object_01,D00,318,295,397,507
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001738.jpg,object_02,D00,355,211,391,279
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001738.jpg,object_03,D00,97,143,201,507
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001738.jpg,object_04,D00,109,145,133,202
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001739.jpg,object_00,Repair,5,1,132,67
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001739.jpg,object_01,Repair,1,4,58,44
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001739.jpg,object_02,Repair,30,281,336,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001739.jpg,object_03,D10,1,454,55,463
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001739.jpg,object_04,D00,90,168,114,242
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001740.jpg,object_00,Repair,1,83,512,365
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001741.jpg,object_00,D00,11,9,210,504
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001741.jpg,object_01,D00,280,51,420,505
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001742.jpg,object_00,D20,1,388,82,497
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001742.jpg,object_01,D00,88,263,512,425
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001743.jpg,object_00,D00,186,1,225,488
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001744.jpg,object_00,D10,1,286,442,400
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001745.jpg,object_00,D10,187,47,324,69
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001745.jpg,object_01,D00,328,50,486,493
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001745.jpg,object_02,D00,29,1,188,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001746.jpg,object_00,D10,258,39,403,69
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001746.jpg,object_01,D00,213,1,258,67
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001746.jpg,object_02,D20,1,267,512,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001747.jpg,object_00,Repair,1,166,511,510
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001747.jpg,object_01,D40,105,97,128,121
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001748.jpg,object_00,D10,64,167,206,193
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001748.jpg,object_01,D00,205,69,355,457
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001748.jpg,object_02,D20,197,1,285,64
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001749.jpg,object_00,D10,1,317,512,416
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001749.jpg,object_01,D00,245,104,306,346
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001749.jpg,object_02,D10,1,57,336,112
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001750.jpg,object_00,D10,1,305,313,370
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001751.jpg,object_00,D00,99,1,169,168
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001751.jpg,object_01,D00,53,184,133,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001751.jpg,object_02,D00,427,45,512,274
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001752.jpg,object_00,D00,440,231,512,359
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001753.jpg,object_00,D00,73,1,394,271
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001753.jpg,object_01,D00,222,227,308,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001754.jpg,object_00,D00,1,247,141,499
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001755.jpg,object_00,D10,164,251,512,306
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001755.jpg,object_01,D10,1,333,295,374
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001756.jpg,object_00,D00,1,235,512,324
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001756.jpg,object_01,D20,55,314,343,392
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001756.jpg,object_02,D00,202,392,226,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001757.jpg,object_00,D10,1,230,511,302
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001757.jpg,object_01,D00,173,1,189,76
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001757.jpg,object_02,D10,132,25,295,37
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001758.jpg,object_00,D00,214,17,232,500
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001759.jpg,object_00,D10,35,333,204,361
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001759.jpg,object_01,D00,207,141,263,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001759.jpg,object_02,D20,179,9,283,136
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001760.jpg,object_00,D10,30,46,109,60
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001760.jpg,object_01,D00,87,61,161,436
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001760.jpg,object_02,D00,74,469,125,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001760.jpg,object_03,D10,113,39,208,53
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001761.jpg,object_00,D00,310,74,392,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001761.jpg,object_01,D00,231,1,305,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001762.jpg,object_00,D00,123,1,183,147
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001762.jpg,object_01,D00,73,147,155,502
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001762.jpg,object_02,D00,407,71,512,313
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001763.jpg,object_00,D00,321,26,331,255
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001764.jpg,object_00,D00,213,1,267,508
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001765.jpg,object_00,Repair,140,99,512,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001765.jpg,object_01,D00,123,1,153,87
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001765.jpg,object_02,D20,144,1,512,243
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001765.jpg,object_03,D20,423,243,512,333
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001766.jpg,object_00,D40,171,299,236,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001767.jpg,object_00,D20,1,144,512,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001768.jpg,object_00,D10,1,294,512,333
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001769.jpg,object_00,D10,231,273,512,316
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001769.jpg,object_01,D00,125,177,236,276
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001769.jpg,object_02,D00,193,286,251,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001770.jpg,object_00,D00,252,288,320,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001770.jpg,object_01,D00,343,230,409,404
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001770.jpg,object_02,D00,389,115,512,307
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001771.jpg,object_00,D00,32,210,105,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001771.jpg,object_01,D00,239,5,448,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001772.jpg,object_00,D10,1,314,512,417
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001773.jpg,object_00,D20,1,302,373,349
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001773.jpg,object_01,D10,373,307,512,336
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001773.jpg,object_02,D10,1,56,507,97
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001774.jpg,object_00,D10,331,297,495,328
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001774.jpg,object_01,D10,1,377,403,442
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001775.jpg,object_00,D00,1,16,114,379
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001775.jpg,object_01,D20,167,83,458,356
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001775.jpg,object_02,D20,184,355,448,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001776.jpg,object_00,D20,292,230,422,499
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001776.jpg,object_01,D20,1,223,214,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001777.jpg,object_00,D00,219,1,279,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001778.jpg,object_00,D10,207,334,330,354
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001778.jpg,object_01,D10,375,273,501,318
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001778.jpg,object_02,D00,419,257,437,287
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001778.jpg,object_03,D00,483,104,505,141
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001779.jpg,object_00,D00,258,3,301,269
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001780.jpg,object_00,D00,1,241,512,413
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001780.jpg,object_01,D00,97,410,128,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001781.jpg,object_00,D20,1,341,281,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001781.jpg,object_01,D00,156,21,432,324
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001782.jpg,object_00,D00,208,1,245,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001783.jpg,object_00,D00,348,237,415,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001783.jpg,object_01,D00,299,1,348,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001784.jpg,object_00,D00,288,54,375,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001784.jpg,object_01,D00,216,1,287,512
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001785.jpg,object_00,D10,1,289,307,358
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001785.jpg,object_01,D20,308,312,511,387
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001785.jpg,object_02,D10,239,67,449,91
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001786.jpg,object_00,D00,181,56,221,165
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001786.jpg,object_01,D00,167,163,230,511
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001786.jpg,object_02,D10,1,90,191,109
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001787.jpg,object_00,D00,183,2,375,178
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001787.jpg,object_01,D00,213,64,266,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001787.jpg,object_02,D00,250,4,297,29
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001788.jpg,object_00,D00,37,262,90,504
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001788.jpg,object_01,D00,245,9,448,509
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001789.jpg,object_00,D10,1,253,469,302
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001789.jpg,object_01,D00,331,238,384,428
D:/Dataset/CRDDC2022/dataset/China_MotorBike/train\images\China_MotorBike_001790.jpg,object_00,D20,147,76,257,512
